GAME_ID,GAME_DATE,GAME_START(EST),TIMESTAMP,KALSHI_ID_AWAY,KALSHI_ID_HOME,MATCHUP,ABBR_AWAY,NAME_AWAY,PTS_AWAY,ABBR_HOME,NAME_HOME,PTS_HOME,WINNER,STATUS
22500063,2025-11-26,7:30PM,1764185400,KXNBAGAME-25NOV26INDTOR-IND,KXNBAGAME-25NOV26INDTOR-TOR,IND @ TOR,IND,Indiana Pacers,95,TOR,Toronto Raptors,97,Toronto Raptors,Final
22500061,2025-11-26,7:00PM,1764183600,KXNBAGAME-25NOV26NYKCHA-NYK,KXNBAGAME-25NOV26NYKCHA-CHA,NYK @ CHA,NYK,New York Knicks,129,CHA,Charlotte Hornets,101,New York Knicks,Final
22500070,2025-11-28,7:30PM,1764358200,KXNBAGAME-25NOV28PHIBKN-PHI,KXNBAGAME-25NOV28PHIBKN-BKN,PHI @ BKN,PHI,Philadelphia 76ers,115,BKN,Brooklyn Nets,103,Philadelphia 76ers,Final
22500074,2025-11-28,7:30PM,1764358200,KXNBAGAME-25NOV28MILNYK-MIL,KXNBAGAME-25NOV28MILNYK-NYK,MIL @ NYK,MIL,Milwaukee Bucks,109,NYK,New York Knicks,118,New York Knicks,Final
22500073,2025-11-28,7:30PM,1764358200,KXNBAGAME-25NOV28WASIND-WAS,KXNBAGAME-25NOV28WASIND-IND,WAS @ IND,WAS,Washington Wizards,86,IND,Indiana Pacers,119,Indiana Pacers,Final
22500075,2025-11-28,9:30PM,1764365400,KXNBAGAME-25NOV28PHXOKC-PHX,KXNBAGAME-25NOV28PHXOKC-OKC,PHX @ OKC,PHX,Phoenix Suns,119,OKC,Oklahoma City Thunder,123,Oklahoma City Thunder,Final
22500069,2025-11-28,7:30PM,1764358200,KXNBAGAME-25NOV28CLEATL-CLE,KXNBAGAME-25NOV28CLEATL-ATL,CLE @ ATL,CLE,Cleveland Cavaliers,123,ATL,Atlanta Hawks,130,Atlanta Hawks,Final
22500076,2025-11-28,9:30PM,1764365400,KXNBAGAME-25NOV28SASDEN-SAS,KXNBAGAME-25NOV28SASDEN-DEN,SAS @ DEN,SAS,San Antonio Spurs,139,DEN,Denver Nuggets,136,San Antonio Spurs,Final
22500079,2025-11-28,10:00PM,1764367200,KXNBAGAME-25NOV28MEMLAC-MEM,KXNBAGAME-25NOV28MEMLAC-LAC,MEM @ LAC,MEM,Memphis Grizzlies,112,LAC,LA Clippers,107,Memphis Grizzlies,Final
22500078,2025-11-28,10:00PM,1764367200,KXNBAGAME-25NOV28DALLAL-DAL,KXNBAGAME-25NOV28DALLAL-LAL,DAL @ LAL,DAL,Dallas Mavericks,119,LAL,Los Angeles Lakers,129,Los Angeles Lakers,Final
22500077,2025-11-28,9:30PM,1764365400,KXNBAGAME-25NOV28SACUTA-SAC,KXNBAGAME-25NOV28SACUTA-UTA,SAC @ UTA,SAC,Sacramento Kings,119,UTA,Utah Jazz,128,Utah Jazz,Final
22500072,2025-11-28,7:30PM,1764358200,KXNBAGAME-25NOV28ORLDET-ORL,KXNBAGAME-25NOV28ORLDET-DET,ORL @ DET,ORL,Orlando Magic,112,DET,Detroit Pistons,109,Orlando Magic,Final
22500071,2025-11-28,7:30PM,1764358200,KXNBAGAME-25NOV28CHICHA-CHI,KXNBAGAME-25NOV28CHICHA-CHA,CHI @ CHA,CHI,Chicago Bulls,116,CHA,Charlotte Hornets,123,Charlotte Hornets,Final
22500297,2025-11-29,8:00PM,1764446400,KXNBAGAME-25NOV29BKNMIL-BKN,KXNBAGAME-25NOV29BKNMIL-MIL,BKN @ MIL,BKN,Brooklyn Nets,99,MIL,Milwaukee Bucks,116,Milwaukee Bucks,Final
22500293,2025-11-29,5:00PM,1764435600,KXNBAGAME-25NOV29BOSMIN-BOS,KXNBAGAME-25NOV29BOSMIN-MIN,BOS @ MIN,BOS,Boston Celtics,115,MIN,Minnesota Timberwolves,119,Minnesota Timberwolves,Final
22500295,2025-11-29,7:30PM,1764444600,KXNBAGAME-25NOV29CHIIND-CHI,KXNBAGAME-25NOV29CHIIND-IND,CHI @ IND,CHI,Chicago Bulls,101,IND,Indiana Pacers,103,Indiana Pacers,Final
22500299,2025-11-29,9:00PM,1764450000,KXNBAGAME-25NOV29DENPHX-DEN,KXNBAGAME-25NOV29DENPHX-PHX,DEN @ PHX,DEN,Denver Nuggets,130,PHX,Phoenix Suns,112,Denver Nuggets,Final
22500298,2025-11-29,8:30PM,1764448200,KXNBAGAME-25NOV29NOPGSW-NOP,KXNBAGAME-25NOV29NOPGSW-GSW,NOP @ GSW,NOP,New Orleans Pelicans,96,GSW,Golden State Warriors,104,Golden State Warriors,Final
22500300,2025-11-29,10:00PM,1764453600,KXNBAGAME-25NOV29DALLAC-DAL,KXNBAGAME-25NOV29DALLAC-LAC,DAL @ LAC,DAL,Dallas Mavericks,114,LAC,LA Clippers,110,Dallas Mavericks,Final
22500296,2025-11-29,8:00PM,1764446400,KXNBAGAME-25NOV29DETMIA-DET,KXNBAGAME-25NOV29DETMIA-MIA,DET @ MIA,DET,Detroit Pistons,138,MIA,Miami Heat,135,Detroit Pistons,Final
22500294,2025-11-29,6:00PM,1764439200,KXNBAGAME-25NOV29TORCHA-TOR,KXNBAGAME-25NOV29TORCHA-CHA,TOR @ CHA,TOR,Toronto Raptors,111,CHA,Charlotte Hornets,118,Charlotte Hornets,Final/OT
22500306,2025-11-30,7:00PM,1764529200,KXNBAGAME-25NOV30SASMIN-SAS,KXNBAGAME-25NOV30SASMIN-MIN,SAS @ MIN,SAS,San Antonio Spurs,112,MIN,Minnesota Timberwolves,125,Minnesota Timberwolves,Final
22500303,2025-11-30,6:00PM,1764525600,KXNBAGAME-25NOV30TORNYK-TOR,KXNBAGAME-25NOV30TORNYK-NYK,TOR @ NYK,TOR,Toronto Raptors,94,NYK,New York Knicks,116,New York Knicks,Final
22500304,2025-11-30,6:00PM,1764525600,KXNBAGAME-25NOV30ATLPHI-ATL,KXNBAGAME-25NOV30ATLPHI-PHI,ATL @ PHI,ATL,Atlanta Hawks,142,PHI,Philadelphia 76ers,134,Atlanta Hawks,Final/OT2
22500305,2025-11-30,6:00PM,1764525600,KXNBAGAME-25NOV30OKCPOR-OKC,KXNBAGAME-25NOV30OKCPOR-POR,OKC @ POR,OKC,Oklahoma City Thunder,123,POR,Portland Trail Blazers,115,Oklahoma City Thunder,Final
22500307,2025-11-30,9:00PM,1764536400,KXNBAGAME-25NOV30MEMSAC-MEM,KXNBAGAME-25NOV30MEMSAC-SAC,MEM @ SAC,MEM,Memphis Grizzlies,115,SAC,Sacramento Kings,107,Memphis Grizzlies,Final
22500302,2025-11-30,6:00PM,1764525600,KXNBAGAME-25NOV30BOSCLE-BOS,KXNBAGAME-25NOV30BOSCLE-CLE,BOS @ CLE,BOS,Boston Celtics,117,CLE,Cleveland Cavaliers,115,Boston Celtics,Final
22500308,2025-11-30,9:30PM,1764538200,KXNBAGAME-25NOV30NOPLAL-NOP,KXNBAGAME-25NOV30NOPLAL-LAL,NOP @ LAL,NOP,New Orleans Pelicans,121,LAL,Los Angeles Lakers,133,Los Angeles Lakers,Final
22500301,2025-11-30,3:00PM,1764514800,KXNBAGAME-25NOV30HOUUTA-HOU,KXNBAGAME-25NOV30HOUUTA-UTA,HOU @ UTA,HOU,Houston Rockets,129,UTA,Utah Jazz,101,Houston Rockets,Final
22500312,2025-12-01,7:30PM,1764617400,KXNBAGAME-25DEC01CHABKN-CHA,KXNBAGAME-25DEC01CHABKN-BKN,CHA @ BKN,CHA,Charlotte Hornets,103,BKN,Brooklyn Nets,116,Brooklyn Nets,Final
22500314,2025-12-01,7:30PM,1764617400,KXNBAGAME-25DEC01CHIORL-CHI,KXNBAGAME-25DEC01CHIORL-ORL,CHI @ ORL,CHI,Chicago Bulls,120,ORL,Orlando Magic,125,Orlando Magic,Final
22500310,2025-12-01,7:00PM,1764615600,KXNBAGAME-25DEC01CLEIND-CLE,KXNBAGAME-25DEC01CLEIND-IND,CLE @ IND,CLE,Cleveland Cavaliers,135,IND,Indiana Pacers,119,Cleveland Cavaliers,Final
22500315,2025-12-01,9:00PM,1764622800,KXNBAGAME-25DEC01DALDEN-DAL,KXNBAGAME-25DEC01DALDEN-DEN,DAL @ DEN,DAL,Dallas Mavericks,131,DEN,Denver Nuggets,121,Dallas Mavericks,Final
22500317,2025-12-01,10:00PM,1764626400,KXNBAGAME-25DEC01PHXLAL-PHX,KXNBAGAME-25DEC01PHXLAL-LAL,PHX @ LAL,PHX,Phoenix Suns,125,LAL,Los Angeles Lakers,108,Phoenix Suns,Final
22500313,2025-12-01,7:30PM,1764617400,KXNBAGAME-25DEC01LACMIA-LAC,KXNBAGAME-25DEC01LACMIA-MIA,LAC @ MIA,LAC,LA Clippers,123,MIA,Miami Heat,140,Miami Heat,Final
22500316,2025-12-01,9:00PM,1764622800,KXNBAGAME-25DEC01HOUUTA-HOU,KXNBAGAME-25DEC01HOUUTA-UTA,HOU @ UTA,HOU,Houston Rockets,125,UTA,Utah Jazz,133,Utah Jazz,Final
22500311,2025-12-01,7:00PM,1764615600,KXNBAGAME-25DEC01MILWAS-MIL,KXNBAGAME-25DEC01MILWAS-WAS,MIL @ WAS,MIL,Milwaukee Bucks,126,WAS,Washington Wizards,129,Washington Wizards,Final
22500309,2025-12-01,7:00PM,1764615600,KXNBAGAME-25DEC01ATLDET-ATL,KXNBAGAME-25DEC01ATLDET-DET,ATL @ DET,ATL,Atlanta Hawks,98,DET,Detroit Pistons,99,Detroit Pistons,Final
22500318,2025-12-02,7:00PM,1764702000,KXNBAGAME-25DEC02WASPHI-WAS,KXNBAGAME-25DEC02WASPHI-PHI,WAS @ PHI,WAS,Washington Wizards,102,PHI,Philadelphia 76ers,121,Philadelphia 76ers,Final
22500322,2025-12-02,8:00PM,1764705600,KXNBAGAME-25DEC02MEMSAS-MEM,KXNBAGAME-25DEC02MEMSAS-SAS,MEM @ SAS,MEM,Memphis Grizzlies,119,SAS,San Antonio Spurs,126,San Antonio Spurs,Final
22500320,2025-12-02,8:00PM,1764705600,KXNBAGAME-25DEC02NYKBOS-NYK,KXNBAGAME-25DEC02NYKBOS-BOS,NYK @ BOS,NYK,New York Knicks,117,BOS,Boston Celtics,123,Boston Celtics,Final
22500321,2025-12-02,8:00PM,1764705600,KXNBAGAME-25DEC02MINNOP-MIN,KXNBAGAME-25DEC02MINNOP-NOP,MIN @ NOP,MIN,Minnesota Timberwolves,149,NOP,New Orleans Pelicans,142,Minnesota Timberwolves,Final/OT
22500323,2025-12-02,11:00PM,1764716400,KXNBAGAME-25DEC02OKCGSW-OKC,KXNBAGAME-25DEC02OKCGSW-GSW,OKC @ GSW,OKC,Oklahoma City Thunder,124,GSW,Golden State Warriors,112,Oklahoma City Thunder,Final
22500319,2025-12-02,7:30PM,1764703800,KXNBAGAME-25DEC02PORTOR-POR,KXNBAGAME-25DEC02PORTOR-TOR,POR @ TOR,POR,Portland Trail Blazers,118,TOR,Toronto Raptors,121,Toronto Raptors,Final
22500331,2025-12-03,8:00PM,1764792000,KXNBAGAME-25DEC03DETMIL-DET,KXNBAGAME-25DEC03DETMIL-MIL,DET @ MIL,DET,Detroit Pistons,109,MIL,Milwaukee Bucks,113,Milwaukee Bucks,Final
22500328,2025-12-03,7:30PM,1764790200,KXNBAGAME-25DEC03CHANYK-CHA,KXNBAGAME-25DEC03CHANYK-NYK,CHA @ NYK,CHA,Charlotte Hornets,104,NYK,New York Knicks,119,New York Knicks,Final
22500326,2025-12-03,7:00PM,1764788400,KXNBAGAME-25DEC03SASORL-SAS,KXNBAGAME-25DEC03SASORL-ORL,SAS @ ORL,SAS,San Antonio Spurs,114,ORL,Orlando Magic,112,San Antonio Spurs,Final
22500325,2025-12-03,7:00PM,1764788400,KXNBAGAME-25DEC03DENIND-DEN,KXNBAGAME-25DEC03DENIND-IND,DEN @ IND,DEN,Denver Nuggets,135,IND,Indiana Pacers,120,Denver Nuggets,Final
22500327,2025-12-03,7:30PM,1764790200,KXNBAGAME-25DEC03LACATL-LAC,KXNBAGAME-25DEC03LACATL-ATL,LAC @ ATL,LAC,LA Clippers,115,ATL,Atlanta Hawks,92,LA Clippers,Final
22500324,2025-12-03,7:00PM,1764788400,KXNBAGAME-25DEC03PORCLE-POR,KXNBAGAME-25DEC03PORCLE-CLE,POR @ CLE,POR,Portland Trail Blazers,122,CLE,Cleveland Cavaliers,110,Portland Trail Blazers,Final
22500329,2025-12-03,8:00PM,1764792000,KXNBAGAME-25DEC03BKNCHI-BKN,KXNBAGAME-25DEC03BKNCHI-CHI,BKN @ CHI,BKN,Brooklyn Nets,113,CHI,Chicago Bulls,103,Brooklyn Nets,Final
22500332,2025-12-03,8:30PM,1764793800,KXNBAGAME-25DEC03MIADAL-MIA,KXNBAGAME-25DEC03MIADAL-DAL,MIA @ DAL,MIA,Miami Heat,108,DAL,Dallas Mavericks,118,Dallas Mavericks,Final
22500330,2025-12-03,8:00PM,1764792000,KXNBAGAME-25DEC03SACHOU-SAC,KXNBAGAME-25DEC03SACHOU-HOU,SAC @ HOU,SAC,Sacramento Kings,95,HOU,Houston Rockets,121,Houston Rockets,Final
22500335,2025-12-04,7:30PM,1764876600,KXNBAGAME-25DEC04UTABKN-UTA,KXNBAGAME-25DEC04UTABKN-BKN,UTA @ BKN,UTA,Utah Jazz,123,BKN,Brooklyn Nets,110,Utah Jazz,Final
22500333,2025-12-04,7:00PM,1764874800,KXNBAGAME-25DEC04GSWPHI-GSW,KXNBAGAME-25DEC04GSWPHI-PHI,GSW @ PHI,GSW,Golden State Warriors,98,PHI,Philadelphia 76ers,99,Philadelphia 76ers,Final
22500337,2025-12-04,8:00PM,1764878400,KXNBAGAME-25DEC04MINNOP-MIN,KXNBAGAME-25DEC04MINNOP-NOP,MIN @ NOP,MIN,Minnesota Timberwolves,125,NOP,New Orleans Pelicans,116,Minnesota Timberwolves,Final
22500336,2025-12-04,7:30PM,1764876600,KXNBAGAME-25DEC04LALTOR-LAL,KXNBAGAME-25DEC04LALTOR-TOR,LAL @ TOR,LAL,Los Angeles Lakers,123,TOR,Toronto Raptors,120,Los Angeles Lakers,Final
22500334,2025-12-04,7:00PM,1764874800,KXNBAGAME-25DEC04BOSWAS-BOS,KXNBAGAME-25DEC04BOSWAS-WAS,BOS @ WAS,BOS,Boston Celtics,146,WAS,Washington Wizards,101,Boston Celtics,Final
22500348,2025-12-05,8:00PM,1764964800,KXNBAGAME-25DEC05PHIMIL-PHI,KXNBAGAME-25DEC05PHIMIL-MIL,PHI @ MIL,PHI,Philadelphia 76ers,116,MIL,Milwaukee Bucks,101,Philadelphia 76ers,Final
22500343,2025-12-05,7:30PM,1764963000,KXNBAGAME-25DEC05UTANYK-UTA,KXNBAGAME-25DEC05UTANYK-NYK,UTA @ NYK,UTA,Utah Jazz,112,NYK,New York Knicks,146,New York Knicks,Final
22500339,2025-12-05,7:00PM,1764961200,KXNBAGAME-25DEC05MIAORL-MIA,KXNBAGAME-25DEC05MIAORL-ORL,MIA @ ORL,MIA,Miami Heat,105,ORL,Orlando Magic,106,Orlando Magic,Final
22500349,2025-12-05,9:30PM,1764970200,KXNBAGAME-25DEC05DALOKC-DAL,KXNBAGAME-25DEC05DALOKC-OKC,DAL @ OKC,DAL,Dallas Mavericks,111,OKC,Oklahoma City Thunder,132,Oklahoma City Thunder,Final
22500340,2025-12-05,7:30PM,1764963000,KXNBAGAME-25DEC05DENATL-DEN,KXNBAGAME-25DEC05DENATL-ATL,DEN @ ATL,DEN,Denver Nuggets,134,ATL,Atlanta Hawks,133,Denver Nuggets,Final
22500338,2025-12-05,7:00PM,1764961200,KXNBAGAME-25DEC05LALBOS-LAL,KXNBAGAME-25DEC05LALBOS-BOS,LAL @ BOS,LAL,Los Angeles Lakers,105,BOS,Boston Celtics,126,Boston Celtics,Final
22500341,2025-12-05,7:30PM,1764963000,KXNBAGAME-25DEC05SASCLE-SAS,KXNBAGAME-25DEC05SASCLE-CLE,SAS @ CLE,SAS,San Antonio Spurs,117,CLE,Cleveland Cavaliers,130,Cleveland Cavaliers,Final
22500345,2025-12-05,8:00PM,1764964800,KXNBAGAME-25DEC05INDCHI-IND,KXNBAGAME-25DEC05INDCHI-CHI,IND @ CHI,IND,Indiana Pacers,120,CHI,Chicago Bulls,105,Indiana Pacers,Final
22500346,2025-12-05,8:00PM,1764964800,KXNBAGAME-25DEC05PHXHOU-PHX,KXNBAGAME-25DEC05PHXHOU-HOU,PHX @ HOU,PHX,Phoenix Suns,98,HOU,Houston Rockets,117,Houston Rockets,Final
22500344,2025-12-05,7:30PM,1764963000,KXNBAGAME-25DEC05CHATOR-CHA,KXNBAGAME-25DEC05CHATOR-TOR,CHA @ TOR,CHA,Charlotte Hornets,111,TOR,Toronto Raptors,86,Charlotte Hornets,Final
22500347,2025-12-05,8:00PM,1764964800,KXNBAGAME-25DEC05LACMEM-LAC,KXNBAGAME-25DEC05LACMEM-MEM,LAC @ MEM,LAC,LA Clippers,98,MEM,Memphis Grizzlies,107,Memphis Grizzlies,Final
22500342,2025-12-05,7:30PM,1764963000,KXNBAGAME-25DEC05PORDET-POR,KXNBAGAME-25DEC05PORDET-DET,POR @ DET,POR,Portland Trail Blazers,116,DET,Detroit Pistons,122,Detroit Pistons,Final
22500355,2025-12-06,8:00PM,1765051200,KXNBAGAME-25DEC06LACMIN-LAC,KXNBAGAME-25DEC06LACMIN-MIN,LAC @ MIN,LAC,LA Clippers,106,MIN,Minnesota Timberwolves,109,Minnesota Timberwolves,Final
22500350,2025-12-06,5:00PM,1765040400,KXNBAGAME-25DEC06NOPBKN-NOP,KXNBAGAME-25DEC06NOPBKN-BKN,NOP @ BKN,NOP,New Orleans Pelicans,101,BKN,Brooklyn Nets,119,Brooklyn Nets,Final
22500352,2025-12-06,7:30PM,1765049400,KXNBAGAME-25DEC06GSWCLE-GSW,KXNBAGAME-25DEC06GSWCLE-CLE,GSW @ CLE,GSW,Golden State Warriors,99,CLE,Cleveland Cavaliers,94,Golden State Warriors,Final
22500356,2025-12-06,8:30PM,1765053000,KXNBAGAME-25DEC06HOUDAL-HOU,KXNBAGAME-25DEC06HOUDAL-DAL,HOU @ DAL,HOU,Houston Rockets,109,DAL,Dallas Mavericks,122,Dallas Mavericks,Final
22500354,2025-12-06,8:00PM,1765051200,KXNBAGAME-25DEC06SACMIA-SAC,KXNBAGAME-25DEC06SACMIA-MIA,SAC @ MIA,SAC,Sacramento Kings,127,MIA,Miami Heat,111,Sacramento Kings,Final
22500351,2025-12-06,7:00PM,1765047600,KXNBAGAME-25DEC06ATLWAS-ATL,KXNBAGAME-25DEC06ATLWAS-WAS,ATL @ WAS,ATL,Atlanta Hawks,131,WAS,Washington Wizards,116,Atlanta Hawks,Final
22500353,2025-12-06,7:30PM,1765049400,KXNBAGAME-25DEC06MILDET-MIL,KXNBAGAME-25DEC06MILDET-DET,MIL @ DET,MIL,Milwaukee Bucks,112,DET,Detroit Pistons,124,Detroit Pistons,Final
22500357,2025-12-07,12:00PM,1765108800,KXNBAGAME-25DEC07ORLNYK-ORL,KXNBAGAME-25DEC07ORLNYK-NYK,ORL @ NYK,ORL,Orlando Magic,100,NYK,New York Knicks,106,New York Knicks,Final
22500362,2025-12-07,7:30PM,1765135800,KXNBAGAME-25DEC07LALPHI-LAL,KXNBAGAME-25DEC07LALPHI-PHI,LAL @ PHI,LAL,Los Angeles Lakers,112,PHI,Philadelphia 76ers,108,Los Angeles Lakers,Final
22500361,2025-12-07,7:00PM,1765134000,KXNBAGAME-25DEC07GSWCHI-GSW,KXNBAGAME-25DEC07GSWCHI-CHI,GSW @ CHI,GSW,Golden State Warriors,123,CHI,Chicago Bulls,91,Golden State Warriors,Final
22500358,2025-12-07,3:30PM,1765121400,KXNBAGAME-25DEC07BOSTOR-BOS,KXNBAGAME-25DEC07BOSTOR-TOR,BOS @ TOR,BOS,Boston Celtics,121,TOR,Toronto Raptors,113,Boston Celtics,Final
22500363,2025-12-07,8:00PM,1765137600,KXNBAGAME-25DEC07OKCUTA-OKC,KXNBAGAME-25DEC07OKCUTA-UTA,OKC @ UTA,OKC,Oklahoma City Thunder,131,UTA,Utah Jazz,101,Oklahoma City Thunder,Final
22500360,2025-12-07,6:00PM,1765130400,KXNBAGAME-25DEC07PORMEM-POR,KXNBAGAME-25DEC07PORMEM-MEM,POR @ MEM,POR,Portland Trail Blazers,96,MEM,Memphis Grizzlies,119,Memphis Grizzlies,Final
22500359,2025-12-07,6:00PM,1765130400,KXNBAGAME-25DEC07DENCHA-DEN,KXNBAGAME-25DEC07DENCHA-CHA,DEN @ CHA,DEN,Denver Nuggets,115,CHA,Charlotte Hornets,106,Denver Nuggets,Final
22500365,2025-12-08,7:30PM,1765222200,KXNBAGAME-25DEC08PHXMIN-PHX,KXNBAGAME-25DEC08PHXMIN-MIN,PHX @ MIN,PHX,Phoenix Suns,108,MIN,Minnesota Timberwolves,105,Phoenix Suns,Final
22500364,2025-12-08,7:00PM,1765220400,KXNBAGAME-25DEC08SACIND-SAC,KXNBAGAME-25DEC08SACIND-IND,SAC @ IND,SAC,Sacramento Kings,105,IND,Indiana Pacers,116,Indiana Pacers,Final
22500366,2025-12-08,8:00PM,1765224000,KXNBAGAME-25DEC08SASNOP-SAS,KXNBAGAME-25DEC08SASNOP-NOP,SAS @ NOP,SAS,San Antonio Spurs,135,NOP,New Orleans Pelicans,132,San Antonio Spurs,Final
22501201,2025-12-09,6:00PM,1765303200,KXNBAGAME-25DEC09MIAORL-MIA,KXNBAGAME-25DEC09MIAORL-ORL,MIA @ ORL,MIA,Miami Heat,108,ORL,Orlando Magic,117,Orlando Magic,Final
22501202,2025-12-09,8:30PM,1765312200,KXNBAGAME-25DEC09NYKTOR-NYK,KXNBAGAME-25DEC09NYKTOR-TOR,NYK @ TOR,NYK,New York Knicks,117,TOR,Toronto Raptors,101,New York Knicks,Final
22501203,2025-12-10,7:30PM,1765395000,KXNBAGAME-25DEC10PHXOKC-PHX,KXNBAGAME-25DEC10PHXOKC-OKC,PHX @ OKC,PHX,Phoenix Suns,89,OKC,Oklahoma City Thunder,138,Oklahoma City Thunder,Final
22501204,2025-12-10,10:00PM,1765404000,KXNBAGAME-25DEC10SASLAL-SAS,KXNBAGAME-25DEC10SASLAL-LAL,SAS @ LAL,SAS,San Antonio Spurs,132,LAL,Los Angeles Lakers,119,San Antonio Spurs,Final
22501206,2025-12-11,8:00PM,1765483200,KXNBAGAME-25DEC11BOSMIL-BOS,KXNBAGAME-25DEC11BOSMIL-MIL,BOS @ MIL,BOS,Boston Celtics,101,MIL,Milwaukee Bucks,116,Milwaukee Bucks,Final
22501208,2025-12-11,10:00PM,1765490400,KXNBAGAME-25DEC11DENSAC-DEN,KXNBAGAME-25DEC11DENSAC-SAC,DEN @ SAC,DEN,Denver Nuggets,136,SAC,Sacramento Kings,105,Denver Nuggets,Final
22501207,2025-12-11,8:00PM,1765483200,KXNBAGAME-25DEC11PORNOP-POR,KXNBAGAME-25DEC11PORNOP-NOP,POR @ NOP,POR,Portland Trail Blazers,120,NOP,New Orleans Pelicans,143,New Orleans Pelicans,Final
22501205,2025-12-11,8:00PM,1765483200,KXNBAGAME-25DEC11LACHOU-LAC,KXNBAGAME-25DEC11LACHOU-HOU,LAC @ HOU,LAC,LA Clippers,113,HOU,Houston Rockets,115,Houston Rockets,Final
22501211,2025-12-12,7:00PM,1765566000,KXNBAGAME-25DEC12INDPHI-IND,KXNBAGAME-25DEC12INDPHI-PHI,IND @ PHI,IND,Indiana Pacers,105,PHI,Philadelphia 76ers,115,Philadelphia 76ers,Final
22501214,2025-12-12,8:30PM,1765571400,KXNBAGAME-25DEC12BKNDAL-BKN,KXNBAGAME-25DEC12BKNDAL-DAL,BKN @ DAL,BKN,Brooklyn Nets,111,DAL,Dallas Mavericks,119,Dallas Mavericks,Final
22501215,2025-12-12,10:00PM,1765576800,KXNBAGAME-25DEC12MINGSW-MIN,KXNBAGAME-25DEC12MINGSW-GSW,MIN @ GSW,MIN,Minnesota Timberwolves,127,GSW,Golden State Warriors,120,Minnesota Timberwolves,Final
22501213,2025-12-12,8:00PM,1765569600,KXNBAGAME-25DEC12UTAMEM-UTA,KXNBAGAME-25DEC12UTAMEM-MEM,UTA @ MEM,UTA,Utah Jazz,130,MEM,Memphis Grizzlies,126,Utah Jazz,Final
22501212,2025-12-12,7:00PM,1765566000,KXNBAGAME-25DEC12CLEWAS-CLE,KXNBAGAME-25DEC12CLEWAS-WAS,CLE @ WAS,CLE,Cleveland Cavaliers,130,WAS,Washington Wizards,126,Cleveland Cavaliers,Final
22501210,2025-12-12,7:00PM,1765566000,KXNBAGAME-25DEC12ATLDET-ATL,KXNBAGAME-25DEC12ATLDET-DET,ATL @ DET,ATL,Atlanta Hawks,115,DET,Detroit Pistons,142,Detroit Pistons,Final
22501209,2025-12-12,7:00PM,1765566000,KXNBAGAME-25DEC12CHICHA-CHI,KXNBAGAME-25DEC12CHICHA-CHA,CHI @ CHA,CHI,Chicago Bulls,129,CHA,Charlotte Hornets,126,Chicago Bulls,Final
22501220,2025-12-14,7:00PM,1765738800,KXNBAGAME-25DEC14SACMIN-SAC,KXNBAGAME-25DEC14SACMIN-MIN,SAC @ MIN,SAC,Sacramento Kings,103,MIN,Minnesota Timberwolves,117,Minnesota Timberwolves,Final
22501219,2025-12-14,6:00PM,1765735200,KXNBAGAME-25DEC14MILBKN-MIL,KXNBAGAME-25DEC14MILBKN-BKN,MIL @ BKN,MIL,Milwaukee Bucks,82,BKN,Brooklyn Nets,127,Brooklyn Nets,Final
22501216,2025-12-14,3:00PM,1765724400,KXNBAGAME-25DEC14WASIND-WAS,KXNBAGAME-25DEC14WASIND-IND,WAS @ IND,WAS,Washington Wizards,108,IND,Indiana Pacers,89,Washington Wizards,Final
22501228,2025-12-14,8:00PM,1765742400,KXNBAGAME-25DEC14LALPHX-LAL,KXNBAGAME-25DEC14LALPHX-PHX,LAL @ PHX,LAL,Los Angeles Lakers,116,PHX,Phoenix Suns,114,Los Angeles Lakers,Final
22501221,2025-12-14,9:00PM,1765746000,KXNBAGAME-25DEC14GSWPOR-GSW,KXNBAGAME-25DEC14GSWPOR-POR,GSW @ POR,GSW,Golden State Warriors,131,POR,Portland Trail Blazers,136,Portland Trail Blazers,Final
22501217,2025-12-14,6:00PM,1765735200,KXNBAGAME-25DEC14PHIATL-PHI,KXNBAGAME-25DEC14PHIATL-ATL,PHI @ ATL,PHI,Philadelphia 76ers,117,ATL,Atlanta Hawks,120,Atlanta Hawks,Final
22501218,2025-12-14,3:30PM,1765726200,KXNBAGAME-25DEC14CHACLE-CHA,KXNBAGAME-25DEC14CHACLE-CLE,CHA @ CLE,CHA,Charlotte Hornets,119,CLE,Cleveland Cavaliers,111,Charlotte Hornets,Final/OT
22501223,2025-12-14,7:00PM,1765738800,KXNBAGAME-25DEC14NOPCHI-NOP,KXNBAGAME-25DEC14NOPCHI-CHI,NOP @ CHI,NOP,New Orleans Pelicans,114,CHI,Chicago Bulls,104,New Orleans Pelicans,Final
22501222,2025-12-15,7:00PM,1765825200,KXNBAGAME-25DEC15DETBOS-DET,KXNBAGAME-25DEC15DETBOS-BOS,DET @ BOS,DET,Detroit Pistons,112,BOS,Boston Celtics,105,Detroit Pistons,Final
22501225,2025-12-15,9:30PM,1765834200,KXNBAGAME-25DEC15HOUDEN-HOU,KXNBAGAME-25DEC15HOUDEN-DEN,HOU @ DEN,HOU,Houston Rockets,125,DEN,Denver Nuggets,128,Denver Nuggets,Final/OT
