KALSHI_ID,TIMESTAMP,end_period_ts,open_interest,volume,price_close,price_high,price_low,price_mean,price_open
KXNBAGAME-26JAN07PHXMEM-PHX,2026-01-07 20:00:00+00:00,1767816000,43201.0,2790.0,0.65,0.65,0.64,0.6478,0.64
KXNBAGAME-26JAN07CHIDET-CHI,2026-01-07 19:00:00+00:00,1767812400,89202.0,17748.0,0.23,0.24,0.2,0.2197,0.2
KXNBAGAME-26JAN07TORCHA-TOR,2026-01-07 19:00:00+00:00,1767812400,135166.0,18036.0,0.56,0.56,0.53,0.5478,0.54
KXNBAGAME-26JAN08CLEMIN-CLE,2026-01-08 20:00:00+00:00,1767902400,374580.0,7023.0,0.45,0.45,0.44,0.4495,0.45
KXNBAGAME-26JAN08DALUTA-DAL,2026-01-08 21:00:00+00:00,1767906000,73196.0,7575.0,0.64,0.67,0.64,0.6438,0.66
KXNBAGAME-26JAN08INDCHA-IND,2026-01-08 19:00:00+00:00,1767898800,55685.0,6422.0,0.38,0.39,0.37,0.3788,0.39
KXNBAGAME-26JAN09LACBKN-LAC,2026-01-09 19:00:00+00:00,1767985200,46901.0,7135.0,0.64,0.64,0.63,0.64,0.64
KXNBAGAME-26JAN09PHIORL-PHI,2026-01-09 19:00:00+00:00,1767985200,67131.0,6490.0,0.62,0.62,0.61,0.6155,0.61
KXNBAGAME-26JAN09NYKPHX-NYK,2026-01-09 21:00:00+00:00,1767992400,45820.0,4676.0,0.53,0.53,0.51,0.5238,0.52
KXNBAGAME-26JAN09HOUPOR-HOU,2026-01-09 22:00:00+00:00,1767996000,27714.0,1872.0,0.69,0.69,0.68,0.689,0.69
KXNBAGAME-26JAN09TORBOS-TOR,2026-01-09 19:00:00+00:00,1767985200,443327.0,31280.0,0.26,0.26,0.25,0.26,0.26
KXNBAGAME-26JAN09ATLDEN-ATL,2026-01-09 21:00:00+00:00,1767992400,72838.0,3877.0,0.54,0.54,0.52,0.5335,0.53
KXNBAGAME-26JAN09SACGSW-SAC,2026-01-09 22:00:00+00:00,1767996000,438687.0,20655.0,0.15,0.15,0.14,0.1499,0.15
KXNBAGAME-26JAN09MILLAL-MIL,2026-01-09 22:00:00+00:00,1767996000,30044.0,7232.0,0.4,0.4,0.39,0.4,0.4
KXNBAGAME-26JAN09OKCMEM-OKC,2026-01-09 20:00:00+00:00,1767988800,160160.0,14174.0,0.67,0.67,0.65,0.661,0.66
KXNBAGAME-26JAN09NOPWAS-NOP,2026-01-09 19:00:00+00:00,1767985200,26531.0,2892.0,0.57,0.57,0.56,0.5618,0.56
KXNBAGAME-26JAN10MIAIND-MIA,2026-01-10 19:00:00+00:00,1768071600,59445.0,7138.0,0.71,0.71,0.69,0.7079,0.71
KXNBAGAME-26JAN10SASBOS-SAS,2026-01-10 20:00:00+00:00,1768075200,74889.0,8871.0,0.51,0.51,0.5,0.5092,0.51
KXNBAGAME-26JAN10MINCLE-MIN,2026-01-10 13:00:00+00:00,1768050000,250408.0,14292.0,0.41,0.42,0.4,0.4105,0.41
KXNBAGAME-26JAN10DALCHI-DAL,2026-01-10 20:00:00+00:00,1768075200,15959.0,1834.0,0.44,0.44,0.43,0.4359,0.44
KXNBAGAME-26JAN10CHAUTA-CHA,2026-01-10 21:00:00+00:00,1768078800,33419.0,6320.0,0.64,0.64,0.63,0.6399,0.64
KXNBAGAME-26JAN10LACDET-LAC,2026-01-10 19:00:00+00:00,1768071600,136584.0,5306.0,0.4,0.4,0.38,0.3941,0.39
KXNBAGAME-26JAN11SASMIN-SAS,2026-01-11 19:00:00+00:00,1768158000,150009.0,25162.0,0.45,0.45,0.44,0.45,0.45
KXNBAGAME-26JAN11NOPORL-NOP,2026-01-11 15:00:00+00:00,1768143600,60822.0,2094.0,0.31,0.31,0.31,0.31,0.31
KXNBAGAME-26JAN11WASPHX-WAS,2026-01-11 20:00:00+00:00,1768161600,151971.0,4861.0,0.14,0.14,0.13,0.1387,0.14
KXNBAGAME-26JAN11NYKPOR-NYK,2026-01-11 18:00:00+00:00,1768154400,37747.0,1479.0,0.64,0.64,0.62,0.6327,0.63
KXNBAGAME-26JAN11HOUSAC-HOU,2026-01-11 21:00:00+00:00,1768165200,52411.0,1741.0,0.84,0.85,0.83,0.8401,0.84
KXNBAGAME-26JAN11MIAOKC-MIA,2026-01-11 19:00:00+00:00,1768158000,306471.0,45699.0,0.15,0.15,0.14,0.15,0.15
KXNBAGAME-26JAN11MILDEN-MIL,2026-01-11 20:00:00+00:00,1768161600,52575.0,3873.0,0.57,0.57,0.55,0.5625,0.56
KXNBAGAME-26JAN11ATLGSW-ATL,2026-01-11 20:00:00+00:00,1768161600,36212.0,3543.0,0.33,0.34,0.33,0.3301,0.33
KXNBAGAME-26JAN11PHITOR-PHI,2026-01-11 18:00:00+00:00,1768154400,27418.0,737.0,0.61,0.62,0.6,0.6111,0.61
KXNBAGAME-26JAN11BKNMEM-BKN,2026-01-11 15:00:00+00:00,1768143600,19632.0,2824.0,0.3,0.3,0.3,0.3,0.3
KXNBAGAME-26JAN12BOSIND-BOS,2026-01-12 19:00:00+00:00,1768244400,158191.0,15365.0,0.67,0.68,0.66,0.676,0.68
KXNBAGAME-26JAN12LALSAC-LAL,2026-01-12 22:00:00+00:00,1768255200,72997.0,10494.0,0.77,0.77,0.75,0.7579,0.77
KXNBAGAME-26JAN12UTACLE-UTA,2026-01-12 19:00:00+00:00,1768244400,545392.0,50123.0,0.17,0.17,0.16,0.1696,0.17
KXNBAGAME-26JAN12BKNDAL-BKN,2026-01-12 20:00:00+00:00,1768248000,50721.0,3975.0,0.4,0.41,0.39,0.4004,0.41
KXNBAGAME-26JAN12CHALAC-CHA,2026-01-12 22:00:00+00:00,1768255200,136955.0,11790.0,0.37,0.37,0.36,0.3698,0.37
KXNBAGAME-26JAN12PHITOR-PHI,2026-01-12 19:00:00+00:00,1768244400,43598.0,1285.0,0.59,0.59,0.58,0.5882,0.59
KXNBAGAME-26JAN13MINMIL-MIN,2026-01-13 20:00:00+00:00,1768334400,104067.0,6521.0,0.44,0.44,0.42,0.4368,0.44
KXNBAGAME-26JAN13SASOKC-SAS,2026-01-13 20:00:00+00:00,1768334400,872553.0,122497.0,0.27,0.27,0.26,0.2699,0.27
KXNBAGAME-26JAN13DENNOP-DEN,2026-01-13 20:00:00+00:00,1768334400,148596.0,9338.0,0.53,0.55,0.53,0.54,0.55
KXNBAGAME-26JAN13PORGSW-POR,2026-01-13 23:00:00+00:00,1768345200,275671.0,31301.0,0.2,0.21,0.19,0.2098,0.21
KXNBAGAME-26JAN13CHIHOU-CHI,2026-01-13 20:00:00+00:00,1768334400,501675.0,89137.0,0.18,0.18,0.17,0.18,0.18
KXNBAGAME-26JAN13ATLLAL-ATL,2026-01-13 22:00:00+00:00,1768341600,103889.0,20926.0,0.58,0.59,0.56,0.5723,0.58
KXNBAGAME-26JAN13PHXMIA-PHX,2026-01-13 19:00:00+00:00,1768330800,304093.0,38106.0,0.51,0.51,0.5,0.5099,0.51
KXNBAGAME-26JAN14TORIND-TOR,2026-01-14 19:00:00+00:00,1768417200,282232.0,37328.0,0.55,0.56,0.54,0.5538,0.56
KXNBAGAME-26JAN14CLEPHI-CLE,2026-01-14 19:00:00+00:00,1768417200,126554.0,6090.0,0.5,0.5,0.48,0.4994,0.49
KXNBAGAME-26JAN14NYKSAC-NYK,2026-01-14 22:00:00+00:00,1768428000,117309.0,27083.0,0.81,0.81,0.8,0.8099,0.81
KXNBAGAME-26JAN14BKNNOP-BKN,2026-01-14 20:00:00+00:00,1768420800,16246.0,1924.0,0.53,0.54,0.52,0.5303,0.54
KXNBAGAME-26JAN14UTACHI-UTA,2026-01-14 20:00:00+00:00,1768420800,89550.0,9122.0,0.38,0.38,0.37,0.379,0.38
KXNBAGAME-26JAN14DENDAL-DEN,2026-01-14 21:00:00+00:00,1768424400,207334.0,11712.0,0.46,0.46,0.44,0.4588,0.46
KXNBAGAME-26JAN14WASLAC-WAS,2026-01-14 22:00:00+00:00,1768428000,144915.0,23497.0,0.2,0.2,0.18,0.1997,0.19
KXNBAGAME-26JAN15ATLPOR-ATL,2026-01-15 22:00:00+00:00,1768514400,24672.0,3855.0,0.59,0.61,0.59,0.606,0.61
KXNBAGAME-26JAN15MILSAS-MIL,2026-01-15 20:00:00+00:00,1768507200,70978.0,3503.0,0.3,0.3,0.28,0.2941,0.29
KXNBAGAME-26JAN15UTADAL-UTA,2026-01-15 20:00:00+00:00,1768507200,66739.0,16403.0,0.41,0.44,0.39,0.4161,0.43
KXNBAGAME-26JAN15NYKGSW-NYK,2026-01-15 22:00:00+00:00,1768514400,299669.0,117054.0,0.31,0.32,0.3,0.3143,0.32
KXNBAGAME-26JAN15OKCHOU-OKC,2026-01-15 19:00:00+00:00,1768503600,220107.0,13532.0,0.63,0.64,0.63,0.6399,0.64
KXNBAGAME-26JAN15CHALAL-CHA,2026-01-15 22:00:00+00:00,1768514400,24107.0,4297.0,0.41,0.42,0.4,0.4169,0.42
KXNBAGAME-26JAN15BOSMIA-BOS,2026-01-15 19:00:00+00:00,1768503600,73795.0,4061.0,0.58,0.58,0.57,0.58,0.58
KXNBAGAME-26JAN15PHXDET-PHX,2026-01-15 19:00:00+00:00,1768503600,104720.0,16827.0,0.3,0.36,0.29,0.3101,0.36
KXNBAGAME-26JAN16CHIBKN-CHI,2026-01-16 19:00:00+00:00,1768590000,239571.0,68706.0,0.49,0.49,0.46,0.4857,0.48
KXNBAGAME-26JAN16NOPIND-NOP,2026-01-16 19:00:00+00:00,1768590000,112250.0,13664.0,0.4,0.4,0.39,0.3998,0.4
KXNBAGAME-26JAN16CLEPHI-CLE,2026-01-16 19:00:00+00:00,1768590000,335072.0,71527.0,0.45,0.45,0.43,0.4491,0.45
KXNBAGAME-26JAN16WASSAC-WAS,2026-01-16 22:00:00+00:00,1768600800,99787.0,5057.0,0.31,0.31,0.3,0.3098,0.31
KXNBAGAME-26JAN16MINHOU-MIN,2026-01-16 21:00:00+00:00,1768597200,144287.0,17608.0,0.39,0.4,0.38,0.3925,0.4
KXNBAGAME-26JAN16LACTOR-LAC,2026-01-16 19:00:00+00:00,1768590000,134302.0,90618.0,0.47,0.54,0.44,0.4959,0.54
KXNBAGAME-26JAN17PHXNYK-PHX,2026-01-17 19:00:00+00:00,1768676400,45313.0,1348.0,0.44,0.44,0.43,0.4399,0.44
KXNBAGAME-26JAN17LALPOR-LAL,2026-01-17 22:00:00+00:00,1768687200,62991.0,7832.0,0.43,0.43,0.41,0.4261,0.43
KXNBAGAME-26JAN17MINSAS-MIN,2026-01-17 20:00:00+00:00,1768680000,63914.0,3589.0,0.39,0.39,0.36,0.3801,0.37
KXNBAGAME-26JAN17BOSATL-BOS,2026-01-17 19:00:00+00:00,1768676400,67807.0,5219.0,0.6,0.6,0.58,0.5992,0.59
KXNBAGAME-26JAN17UTADAL-UTA,2026-01-17 17:00:00+00:00,1768669200,43509.0,3398.0,0.41,0.42,0.4,0.4161,0.42
KXNBAGAME-26JAN17WASDEN-WAS,2026-01-17 21:00:00+00:00,1768683600,39969.0,3754.0,0.18,0.18,0.17,0.1797,0.18
KXNBAGAME-26JAN17CHAGSW-CHA,2026-01-17 20:00:00+00:00,1768680000,51414.0,4670.0,0.31,0.31,0.3,0.3085,0.31
KXNBAGAME-26JAN17OKCMIA-OKC,2026-01-17 20:00:00+00:00,1768680000,47989.0,6063.0,0.79,0.8,0.79,0.7964,0.8
KXNBAGAME-26JAN17INDDET-IND,2026-01-17 19:00:00+00:00,1768676400,178968.0,70109.0,0.14,0.17,0.13,0.1421,0.17
KXNBAGAME-26JAN18PORSAC-POR,2026-01-18 21:00:00+00:00,1768770000,79253.0,10292.0,0.43,0.44,0.42,0.4301,0.43
KXNBAGAME-26JAN18BKNCHI-BKN,2026-01-18 19:00:00+00:00,1768762800,31366.0,1424.0,0.32,0.32,0.31,0.3197,0.32
KXNBAGAME-26JAN18CHADEN-CHA,2026-01-18 20:00:00+00:00,1768766400,59155.0,12085.0,0.52,0.52,0.49,0.5049,0.5
KXNBAGAME-26JAN18NOPHOU-NOP,2026-01-18 19:00:00+00:00,1768762800,174284.0,7413.0,0.15,0.15,0.14,0.149,0.15
KXNBAGAME-26JAN18TORLAL-TOR,2026-01-18 21:00:00+00:00,1768770000,35486.0,3369.0,0.54,0.55,0.54,0.5486,0.55
KXNBAGAME-26JAN19PHXBKN-PHX,2026-01-19 19:00:00+00:00,1768849200,24042.0,1145.0,0.77,0.77,0.75,0.7603,0.76
KXNBAGAME-26JAN19DALNYK-DAL,2026-01-19 17:00:00+00:00,1768842000,62883.0,3657.0,0.22,0.22,0.2,0.2105,0.21
KXNBAGAME-26JAN19INDPHI-IND,2026-01-19 19:00:00+00:00,1768849200,31001.0,763.0,0.33,0.33,0.3,0.3132,0.31
KXNBAGAME-26JAN19UTASAS-UTA,2026-01-19 17:00:00+00:00,1768842000,107415.0,14849.0,0.12,0.12,0.11,0.1163,0.11
KXNBAGAME-26JAN19MILATL-MIL,2026-01-19 13:00:00+00:00,1768827600,261354.0,7658.0,0.46,0.46,0.45,0.4598,0.46
KXNBAGAME-26JAN19OKCCLE-OKC,2026-01-19 14:00:00+00:00,1768831200,199030.0,17955.0,0.69,0.69,0.68,0.69,0.69
KXNBAGAME-26JAN19MIAGSW-MIA,2026-01-19 22:00:00+00:00,1768860000,119983.0,4451.0,0.35,0.36,0.35,0.35,0.35
KXNBAGAME-26JAN19LACWAS-LAC,2026-01-19 15:00:00+00:00,1768834800,60889.0,11224.0,0.73,0.73,0.71,0.7298,0.72
KXNBAGAME-26JAN19BOSDET-BOS,2026-01-19 20:00:00+00:00,1768852800,56161.0,7687.0,0.44,0.44,0.43,0.4338,0.43
KXNBAGAME-26JAN20PHXPHI-PHX,2026-01-20 19:00:00+00:00,1768935600,219491.0,34477.0,0.51,0.51,0.49,0.4966,0.49
KXNBAGAME-26JAN20MIASAC-MIA,2026-01-20 22:00:00+00:00,1768946400,92909.0,14128.0,0.61,0.61,0.6,0.6097,0.61
KXNBAGAME-26JAN20LACCHI-LAC,2026-01-20 20:00:00+00:00,1768939200,72633.0,3792.0,0.42,0.42,0.4,0.4144,0.41
KXNBAGAME-26JAN20LALDEN-LAL,2026-01-20 22:00:00+00:00,1768946400,136856.0,24499.0,0.57,0.57,0.55,0.5672,0.57
KXNBAGAME-26JAN20TORGSW-TOR,2026-01-20 22:00:00+00:00,1768946400,96589.0,16320.0,0.42,0.42,0.4,0.4121,0.42
KXNBAGAME-26JAN20SASHOU-SAS,2026-01-20 20:00:00+00:00,1768939200,497183.0,49451.0,0.41,0.41,0.4,0.409,0.41
KXNBAGAME-26JAN20MINUTA-MIN,2026-01-20 21:00:00+00:00,1768942800,169579.0,35642.0,0.87,0.87,0.86,0.87,0.87
KXNBAGAME-26JAN21OKCMIL-OKC,2026-01-21 21:00:00+00:00,1769029200,121922.0,54319.0,0.81,0.81,0.8,0.8008,0.81
KXNBAGAME-26JAN21BKNNYK-BKN,2026-01-21 19:00:00+00:00,1769022000,87660.0,15317.0,0.18,0.18,0.16,0.1735,0.18
KXNBAGAME-26JAN21TORSAC-TOR,2026-01-21 22:00:00+00:00,1769032800,109741.0,19286.0,0.66,0.67,0.66,0.6635,0.67
KXNBAGAME-26JAN21INDBOS-IND,2026-01-21 19:00:00+00:00,1769022000,77020.0,6243.0,0.2,0.2,0.2,0.2,0.2
KXNBAGAME-26JAN21DETNOP-DET,2026-01-21 20:00:00+00:00,1769025600,124358.0,14301.0,0.78,0.78,0.76,0.7764,0.78
KXNBAGAME-26JAN21ATLMEM-ATL,2026-01-21 20:00:00+00:00,1769025600,84361.0,12835.0,0.48,0.49,0.47,0.4817,0.48
KXNBAGAME-26JAN21CLECHA-CLE,2026-01-21 19:00:00+00:00,1769022000,467937.0,68610.0,0.6,0.6,0.58,0.5964,0.59
KXNBAGAME-26JAN22CHIMIN-CHI,2026-01-22 20:00:00+00:00,1769112000,93799.0,26064.0,0.25,0.26,0.24,0.2534,0.25
KXNBAGAME-26JAN22CHAORL-CHA,2026-01-22 19:00:00+00:00,1769108400,54764.0,22475.0,0.33,0.33,0.28,0.3087,0.32
KXNBAGAME-26JAN22HOUPHI-HOU,2026-01-22 19:00:00+00:00,1769108400,369469.0,59239.0,0.58,0.58,0.56,0.5799,0.58
KXNBAGAME-26JAN22MIAPOR-MIA,2026-01-22 22:00:00+00:00,1769119200,42077.0,2990.0,0.47,0.47,0.46,0.4699,0.47
KXNBAGAME-26JAN22GSWDAL-GSW,2026-01-22 19:00:00+00:00,1769108400,121340.0,7084.0,0.66,0.67,0.66,0.6686,0.67
KXNBAGAME-26JAN22LALLAC-LAL,2026-01-22 22:00:00+00:00,1769119200,357956.0,81741.0,0.52,0.52,0.5,0.5107,0.51
KXNBAGAME-26JAN22SASUTA-SAS,2026-01-22 21:00:00+00:00,1769115600,63440.0,5396.0,0.84,0.85,0.84,0.8451,0.85
KXNBAGAME-26JAN22DENWAS-DEN,2026-01-22 19:00:00+00:00,1769108400,672135.0,87538.0,0.69,0.7,0.67,0.692,0.69
KXNBAGAME-26JAN23DENMIL-DEN,2026-01-23 21:00:00+00:00,1769202000,407375.0,32612.0,0.3,0.3,0.29,0.2995,0.3
KXNBAGAME-26JAN23BOSBKN-BOS,2026-01-23 19:00:00+00:00,1769194800,408759.0,33852.0,0.76,0.77,0.75,0.7629,0.77
KXNBAGAME-26JAN23TORPOR-TOR,2026-01-23 22:00:00+00:00,1769205600,79180.0,24515.0,0.59,0.59,0.58,0.5855,0.58
KXNBAGAME-26JAN23INDOKC-IND,2026-01-23 20:00:00+00:00,1769198400,205946.0,11589.0,0.12,0.12,0.11,0.1189,0.12
KXNBAGAME-26JAN23PHXATL-PHX,2026-01-23 19:00:00+00:00,1769194800,140018.0,14700.0,0.59,0.59,0.57,0.5881,0.59
KXNBAGAME-26JAN23SACCLE-SAC,2026-01-23 19:00:00+00:00,1769194800,177812.0,18190.0,0.2,0.2,0.19,0.1994,0.2
KXNBAGAME-26JAN23NOPMEM-NOP,2026-01-23 20:00:00+00:00,1769198400,91109.0,8776.0,0.35,0.35,0.33,0.3472,0.35
KXNBAGAME-26JAN23HOUDET-HOU,2026-01-23 19:00:00+00:00,1769194800,223863.0,44060.0,0.37,0.37,0.36,0.3691,0.36
KXNBAGAME-26JAN24CLEORL-CLE,2026-01-24 19:00:00+00:00,1769281200,112124.0,13772.0,0.5,0.5,0.46,0.4702,0.47
KXNBAGAME-26JAN24NYKPHI-NYK,2026-01-24 15:00:00+00:00,1769266800,157219.0,16622.0,0.49,0.49,0.47,0.4852,0.49
KXNBAGAME-26JAN24BOSCHI-BOS,2026-01-24 20:00:00+00:00,1769284800,205014.0,30837.0,0.6,0.6,0.55,0.5895,0.56
KXNBAGAME-26JAN24LALDAL-LAL,2026-01-24 20:00:00+00:00,1769284800,192510.0,10566.0,0.62,0.62,0.61,0.6198,0.62
KXNBAGAME-26JAN24MIAUTA-MIA,2026-01-24 21:00:00+00:00,1769288400,90863.0,4132.0,0.71,0.72,0.71,0.7165,0.72
KXNBAGAME-26JAN24WASCHA-WAS,2026-01-24 12:00:00+00:00,1769256000,267825.0,8012.0,0.21,0.21,0.2,0.2083,0.2
KXNBAGAME-26JAN25MIAPHX-MIA,2026-01-25 20:00:00+00:00,1769371200,41953.0,7801.0,0.4,0.4,0.39,0.3986,0.4
KXNBAGAME-26JAN25NOPSAS-NOP,2026-01-25 19:00:00+00:00,1769367600,55532.0,3691.0,0.19,0.19,0.18,0.1893,0.19
KXNBAGAME-26JAN25TOROKC-TOR,2026-01-25 19:00:00+00:00,1769367600,301585.0,24888.0,0.19,0.2,0.18,0.1984,0.2
KXNBAGAME-26JAN25BKNLAC-BKN,2026-01-25 21:00:00+00:00,1769374800,40180.0,5649.0,0.25,0.25,0.24,0.249,0.25
KXNBAGAME-26JAN25SACDET-SAC,2026-01-25 15:00:00+00:00,1769353200,323556.0,20460.0,0.15,0.16,0.14,0.1522,0.15
KXNBAGAME-26JAN26GSWMIN-GSW,2026-01-26 21:00:00+00:00,1769461200,527166.0,35865.0,0.3,0.3,0.27,0.2938,0.28
KXNBAGAME-26JAN26INDATL-IND,2026-01-26 13:00:00+00:00,1769432400,162655.0,4890.0,0.35,0.35,0.33,0.35,0.35
KXNBAGAME-26JAN26PORBOS-POR,2026-01-26 20:00:00+00:00,1769457600,123441.0,4488.0,0.27,0.28,0.27,0.2774,0.28
KXNBAGAME-26JAN26ORLCLE-ORL,2026-01-26 19:00:00+00:00,1769454000,103376.0,4869.0,0.33,0.33,0.32,0.3298,0.33
KXNBAGAME-26JAN26LALCHI-LAL,2026-01-26 20:00:00+00:00,1769457600,164152.0,32798.0,0.53,0.53,0.51,0.5233,0.52
KXNBAGAME-26JAN26MEMHOU-MEM,2026-01-26 20:00:00+00:00,1769457600,83695.0,5939.0,0.2,0.21,0.2,0.2051,0.21
KXNBAGAME-26JAN26PHICHA-PHI,2026-01-26 15:00:00+00:00,1769439600,271432.0,87042.0,0.45,0.45,0.44,0.449,0.45
KXNBAGAME-26JAN27SACNYK-SAC,2026-01-27 19:00:00+00:00,1769540400,328493.0,94400.0,0.15,0.16,0.13,0.1461,0.16
KXNBAGAME-26JAN27MILPHI-MIL,2026-01-27 20:00:00+00:00,1769544000,182001.0,65037.0,0.23,0.23,0.21,0.2294,0.22
KXNBAGAME-26JAN27BKNPHX-BKN,2026-01-27 21:00:00+00:00,1769547600,35390.0,5238.0,0.25,0.25,0.24,0.2402,0.24
KXNBAGAME-26JAN27NOPOKC-NOP,2026-01-27 20:00:00+00:00,1769544000,341055.0,16500.0,0.15,0.15,0.14,0.1498,0.15
KXNBAGAME-26JAN27DETDEN-DET,2026-01-27 21:00:00+00:00,1769547600,157936.0,8903.0,0.71,0.71,0.69,0.7094,0.71
KXNBAGAME-26JAN27LACUTA-LAC,2026-01-27 22:00:00+00:00,1769551200,89660.0,4199.0,0.73,0.73,0.71,0.7275,0.72
KXNBAGAME-26JAN27PORWAS-POR,2026-01-27 19:00:00+00:00,1769540400,400441.0,40508.0,0.7,0.71,0.69,0.7009,0.7
KXNBAGAME-26JAN28CHIIND-CHI,2026-01-28 19:00:00+00:00,1769626800,260352.0,25462.0,0.56,0.56,0.54,0.5537,0.56
KXNBAGAME-26JAN28ATLBOS-ATL,2026-01-28 19:00:00+00:00,1769626800,103990.0,11070.0,0.34,0.34,0.33,0.34,0.34
KXNBAGAME-26JAN28LALCLE-LAL,2026-01-28 19:00:00+00:00,1769626800,617743.0,64897.0,0.43,0.43,0.42,0.4298,0.43
KXNBAGAME-26JAN28MINDAL-MIN,2026-01-28 20:00:00+00:00,1769630400,74267.0,9449.0,0.72,0.72,0.71,0.7198,0.72
KXNBAGAME-26JAN28SASHOU-SAS,2026-01-28 21:00:00+00:00,1769634000,119330.0,18187.0,0.44,0.44,0.43,0.44,0.44
KXNBAGAME-26JAN28ORLMIA-ORL,2026-01-28 19:00:00+00:00,1769626800,112630.0,5805.0,0.41,0.43,0.4,0.4101,0.43
KXNBAGAME-26JAN28NYKTOR-NYK,2026-01-28 19:00:00+00:00,1769626800,74612.0,16849.0,0.47,0.47,0.46,0.4699,0.47
KXNBAGAME-26JAN28GSWUTA-GSW,2026-01-28 21:00:00+00:00,1769634000,63430.0,12107.0,0.73,0.76,0.72,0.7429,0.76
KXNBAGAME-26JAN28CHAMEM-CHA,2026-01-28 20:00:00+00:00,1769630400,135117.0,16383.0,0.55,0.56,0.54,0.5562,0.56
KXNBAGAME-26JAN29OKCMIN-OKC,2026-01-29 21:00:00+00:00,1769720400,149369.0,4322.0,0.68,0.69,0.68,0.6831,0.69
KXNBAGAME-26JAN29SACPHI-SAC,2026-01-29 19:00:00+00:00,1769713200,323741.0,21654.0,0.19,0.19,0.18,0.1898,0.19
KXNBAGAME-26JAN29DETPHX-DET,2026-01-29 21:00:00+00:00,1769720400,182329.0,11511.0,0.61,0.63,0.6,0.6099,0.63
KXNBAGAME-26JAN29HOUATL-HOU,2026-01-29 20:00:00+00:00,1769716800,229954.0,88608.0,0.64,0.64,0.62,0.6325,0.63
KXNBAGAME-26JAN29MIACHI-MIA,2026-01-29 20:00:00+00:00,1769716800,82123.0,13198.0,0.55,0.57,0.55,0.5597,0.56
KXNBAGAME-26JAN29CHADAL-CHA,2026-01-29 20:00:00+00:00,1769716800,149001.0,10505.0,0.6,0.61,0.59,0.6033,0.61
KXNBAGAME-26JAN29BKNDEN-BKN,2026-01-29 21:00:00+00:00,1769720400,22595.0,3135.0,0.29,0.29,0.28,0.2898,0.29
KXNBAGAME-26JAN29MILWAS-MIL,2026-01-29 19:00:00+00:00,1769713200,138350.0,20172.0,0.56,0.56,0.54,0.5565,0.56
KXNBAGAME-26JAN30PORNYK-POR,2026-01-30 19:00:00+00:00,1769799600,143000.0,2963.0,0.29,0.29,0.28,0.2898,0.29
KXNBAGAME-26JAN30TORORL-TOR,2026-01-30 19:00:00+00:00,1769799600,164842.0,16342.0,0.46,0.47,0.46,0.47,0.47
KXNBAGAME-26JAN30CLEPHX-CLE,2026-01-30 21:00:00+00:00,1769806800,60128.0,19293.0,0.58,0.61,0.56,0.5762,0.61
KXNBAGAME-26JAN30SACBOS-SAC,2026-01-30 19:00:00+00:00,1769799600,549551.0,70830.0,0.19,0.21,0.18,0.1913,0.21
KXNBAGAME-26JAN30MEMNOP-MEM,2026-01-30 19:00:00+00:00,1769799600,42025.0,2274.0,0.45,0.47,0.45,0.4644,0.47
KXNBAGAME-26JAN30LACDEN-LAC,2026-01-30 21:00:00+00:00,1769806800,268248.0,8542.0,0.55,0.55,0.53,0.5421,0.54
KXNBAGAME-26JAN30DETGSW-DET,2026-01-30 22:00:00+00:00,1769810400,375233.0,36147.0,0.45,0.45,0.44,0.4498,0.45
KXNBAGAME-26JAN30BKNUTA-BKN,2026-01-30 21:00:00+00:00,1769806800,23693.0,1877.0,0.42,0.43,0.41,0.419,0.42
KXNBAGAME-26JAN30LALWAS-LAL,2026-01-30 19:00:00+00:00,1769799600,406946.0,39002.0,0.78,0.78,0.76,0.7702,0.78
KXNBAGAME-26JAN31ATLIND-ATL,2026-01-31 19:00:00+00:00,1769886000,125528.0,11242.0,0.52,0.53,0.51,0.5283,0.53
KXNBAGAME-26JAN31NOPPHI-NOP,2026-01-31 19:00:00+00:00,1769886000,212854.0,2414.0,0.3,0.3,0.27,0.2886,0.28
KXNBAGAME-26JAN31DALHOU-DAL,2026-01-31 20:00:00+00:00,1769889600,150850.0,35155.0,0.21,0.21,0.2,0.21,0.21
KXNBAGAME-26JAN31CHIMIA-CHI,2026-01-31 20:00:00+00:00,1769889600,26665.0,3402.0,0.34,0.34,0.32,0.3349,0.34
KXNBAGAME-26JAN31MINMEM-MIN,2026-01-31 20:00:00+00:00,1769889600,188008.0,28261.0,0.79,0.79,0.75,0.7859,0.75
KXNBAGAME-26JAN31SASCHA-SAS,2026-01-31 12:00:00+00:00,1769860800,225345.0,41792.0,0.63,0.63,0.61,0.6278,0.63
KXNBAGAME-26FEB01LALNYK-LAL,2026-02-01 19:00:00+00:00,1769972400,319769.0,24996.0,0.37,0.37,0.36,0.37,0.37
KXNBAGAME-26FEB01LACPHX-LAC,2026-02-01 20:00:00+00:00,1769976000,258262.0,28321.0,0.46,0.46,0.45,0.4599,0.46
KXNBAGAME-26FEB01CLEPOR-CLE,2026-02-01 21:00:00+00:00,1769979600,74095.0,19307.0,0.59,0.6,0.58,0.5861,0.6
KXNBAGAME-26FEB01ORLSAS-ORL,2026-02-01 21:00:00+00:00,1769979600,363082.0,9516.0,0.45,0.45,0.42,0.4373,0.42
